measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2013,37.231604080514096,74.04079435482483,14.295790215694085
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,1,Number,2001,12670.649098214988,24874.443884311087,4014.7208823376527
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,2,Percent,2001,0.06204240588232674,0.12081017842979465,0.019574108791430598
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,3,Rate,2001,82.86803855674536,162.6827764627368,26.256906200566767
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,1,Number,2009,15.2597336291341,32.06114434255613,5.963411846201061
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,2,Percent,2009,0.0007868037638438535,0.0015938962172313087,0.00031667662575347047
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,2009,0.7328699771929166,1.539781145212639,0.28640116596618054
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,1,Number,2006,8.503568796599081,17.046821474145666,3.3518857490168674
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,2,Percent,2006,0.00039718611775675774,0.000789756375069355,0.00015180841580777636
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,3,Rate,2006,0.45527449290493655,0.9126736300865322,0.1794573691541435
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,1,Number,2009,5938.722048211809,9222.47677176191,3256.6010311568666
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,2,Percent,2009,0.03308072147377717,0.05035033186236785,0.018547661695848542
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,3,Rate,2009,46.07281587345673,71.54830125962212,25.264826079371428
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2015,5764.836067981551,12298.438740553058,1969.6760304261513
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2015,0.04470895287831051,0.09454458549067922,0.01421721810312197
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2015,35.21083103344692,75.11718344844996,12.030512070094055
1,Deaths,197,Swaziland,3,Both,22,All ages,345,Malaria,1,Number,2001,39.96013812747346,79.38441407819208,16.298602789850445
1,Deaths,197,Swaziland,3,Both,22,All ages,345,Malaria,2,Percent,2001,0.0024329338053370605,0.004749081406198616,0.0009757225127143321
1,Deaths,197,Swaziland,3,Both,22,All ages,345,Malaria,3,Rate,2001,3.8852604087115368,7.718419793817247,1.584687118315652
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,1,Number,2010,25396.486922008586,42808.187708938836,12682.876068949992
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,2,Percent,2010,0.09063198894676075,0.14669078850533196,0.04431455628837371
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,3,Rate,2010,110.70025217083844,186.5957755853784,55.28314145952019
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,1,Number,2008,11.390575440384051,21.788788052030323,4.479128083764846
